logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
2.155,0.898,1.249,00000,10111,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.388,0.224,1.572,00000,10000,10000,00101,10000,01001,10110,10000,10000,10000,10110,10000,10000,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.388,0.224,1.572,00000,10000,10000,00101,10000,01001,10110,10000,10000,10110,10000,10000,01110,00101,10000,00101,10000,01001,10111,10000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.286,1.646,1.856,00000,10111,00111,10000,00111,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,00111,01110,10000,10001,10111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.958,1.197,1.377,00000,10111,00111,10000,00111,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,00111,10111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.245,2.094,2.051,00000,10111,00111,10111,10000,01110,10000,10001,00111,10000,00111,11010,00001,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.831,0.224,0.779,00000,10111,00111,01110,10000,10111,10000,10000,10000,10110,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.301,2.543,2.669,00000,10111,00111,10000,00111,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,00111,01110,10000,01101,10111,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.732,0.898,1.188,00000,10000,10000,10000,00111,10000,00111,01110,10000,10001,10111,10000,11010,00001,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.918,1.646,1.572,00000,10111,00111,10000,00111,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,00111,10111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.125,1.72,1.578,00000,10000,10000,10000,10000,10000,10000,00111,10000,00101,10000,01001,10111,10000,01011,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.918,1.646,1.572,00000,10111,00111,10111,10000,00111,10000,00111,11010,00101,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.301,2.543,2.669,00000,10111,00111,10111,10000,01110,10000,01101,00111,10000,00111,11010,00001,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.43,0.823,2.157,00000,10000,10000,10111,10000,00101,10000,01001,10000,00101,10000,01001,10110,10000,01000,10000,01110,10000,10000,00111,01110,10000,10000,11100,11010,00001,11101,11110,11110,11110,11110
2.125,1.72,1.578,00000,10000,10000,10000,10000,10000,00111,10000,00111,01110,10000,10001,10111,10000,11010,00001,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.732,0.898,1.188,00000,10000,10000,10000,10000,00111,10000,00101,10000,01001,10111,10000,01011,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.245,2.094,2.051,00000,10111,00111,10000,00111,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,00111,01110,10000,10001,10111,11010,00111,11101,11110,11110,11110,11110,11110,11110
0.503,0.224,1.265,00000,10111,00111,10000,01000,10000,00111,10110,00111,11010,00101,10110,00111,10110,11010,00010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.958,1.197,1.377,00000,10111,00111,10000,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.286,1.646,1.856,00000,10111,00111,10000,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,01110,10000,10001,10111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.958,1.197,1.377,00000,10111,00111,10111,10000,00111,10000,00111,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.279,0.598,1.252,00000,10111,00111,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,10110,11010,00010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.286,1.646,1.856,00000,10111,00111,10111,10000,01110,10000,10001,00111,10000,00111,11010,00001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.183,0.898,1.641,00000,10000,10111,10110,10000,00101,10000,01001,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,10111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.435,1.571,1.461,00000,10111,00111,01110,10000,10111,10000,00101,10000,01001,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.556,0.449,1.433,00000,10111,00111,01110,10000,10111,10000,00111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.952,0.374,0.835,00000,10110,10000,10000,10000,10000,10000,10000,11010,11011,10000,11010,00101,10000,11010,11011,10000,11010,00101,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.344,1.197,1.392,00000,10110,10000,10000,10000,10000,10000,11010,11011,10000,10000,11010,00101,10000,11010,00101,10000,11010,00101,11010,11011,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110
1.591,1.795,1.281,00000,10000,10111,10000,00111,10000,00111,01110,00001,10000,10000,01110,10000,10000,10110,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.591,1.795,1.281,00000,10000,10111,10000,00111,10000,00111,10000,01110,00001,10000,10000,01110,10000,10000,10110,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.364,1.571,1.545,00000,10000,10000,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.984,3.142,2.795,00000,10000,10111,10000,00111,10000,01110,10000,01101,00111,01110,11010,10111,10000,10000,01110,00001,10000,10000,01110,10000,10000,10110,00111,11010,01000,11101,11110,11110,11110,11110
1.289,1.571,1.545,00000,10000,10000,10000,01110,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.233,1.87,1.893,00000,10000,10000,10000,01110,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,10000,00100,11101,11110,11110,11110,11110,11110,11110
1.893,1.122,1.587,00000,10000,00011,10000,10110,01110,10000,10000,10000,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.093,1.197,1.35,00000,10000,10000,01110,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.364,1.646,1.712,00000,10110,10000,01110,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,10000,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110
1.591,1.795,1.281,00000,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,01110,10000,10000,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.453,0.598,1.378,00000,10000,10000,01110,10000,10111,10000,01110,10000,10110,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.571,1.421,1.489,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,10000,01110,11010,10000,10110,00111,01110,10000,10111,10000,01000,11010,00110,11101,11110,11110,11110,11110,11110,11110
1.098,1.346,1.892,00000,10111,00111,01110,10000,10111,10000,10000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.259,0.299,2.285,00000,10111,01100,00101,10000,01001,01110,11010,10000,01101,10111,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.923,0.673,2.413,00000,10111,01100,00101,10000,01001,01110,10111,10000,00111,10000,00111,10000,00111,10000,00111,11010,00101,10111,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.967,1.122,1.654,00000,10111,01100,00101,10000,01001,01110,11010,10000,10001,10110,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.52,0.449,2.452,00000,10000,00111,01110,10000,01101,11100,00101,10000,01001,00101,10000,01001,10111,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.901,1.047,1.697,00000,10111,00111,01110,10000,10111,10000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.087,0.673,1.152,00000,10111,00111,01110,11010,10000,10001,10110,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.957,0.374,1.155,00000,10000,10000,11100,00101,10000,01001,00101,10000,01001,10111,10000,10000,10010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.515,2.319,1.782,00000,10110,10000,10000,10000,00111,10110,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.616,0.0,1.628,00000,10111,00111,10000,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,00101,10000,01001,10111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
0.77,1.496,1.948,00000,10000,10110,01110,10000,10000,10000,00101,10000,01001,10000,10000,10000,10000,10000,01110,11011,10111,11010,01110,10000,11010,00001,10000,00101,10000,01001,10111,11101,11110,11110
0.76,0.15,0.96,00000,10000,11100,00101,10000,01001,00101,10000,01001,10111,10000,10000,10010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.412,1.87,1.823,00000,10000,00111,01110,10000,10000,10000,10000,01110,00001,10000,10000,00101,10000,01001,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110
1.687,0.673,2.302,00000,10111,01100,00101,10000,01001,01110,01110,10111,10000,10000,10001,10000,00111,10000,00111,01110,10000,10010,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110
1.515,2.319,1.782,00000,10110,10000,10000,10000,00111,10110,00111,10110,11010,01110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.621,0.673,2.469,00000,10000,10111,10000,00111,10000,00111,01110,10110,11100,00101,10000,01001,00101,10000,01001,10111,10000,10000,10001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.994,1.496,1.767,00000,10000,10000,00101,10000,01001,10000,00111,10000,00111,01110,00110,10110,10000,00111,10110,00111,11010,01110,10000,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110
1.646,2.169,1.782,00000,10110,10000,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10101,10000,01000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.671,1.646,1.782,00000,10000,00111,10000,00111,01110,10110,10000,10110,10000,10000,10000,00111,10101,10000,01000,11010,01110,10000,00111,11010,00011,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.551,2.169,1.782,00000,10110,10000,10000,10000,10101,10000,01000,10000,01011,01110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.551,2.169,1.782,00000,10110,10000,10000,10000,00111,10101,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.012,1.421,1.962,00000,10000,10000,10111,10000,00101,10000,01001,10000,10000,10000,10000,10000,01110,11011,10111,11010,01110,10000,11010,00001,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
0.816,1.047,1.766,00000,10000,10111,10000,00101,10000,01001,10000,10000,10000,10000,10000,01110,11011,10111,11010,01110,10000,11010,00001,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110
1.405,1.496,1.907,00000,10110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,10110,00111,01110,10000,10111,11100,10000,11010,10111,01011,00101,11101,11110,11110,11110,11110,11110,11110,11110
1.027,0.972,1.349,00000,10000,10000,10000,10101,10000,01110,10000,10111,01000,10000,01011,00101,10000,00101,10000,01001,10111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.44,0.374,1.683,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,01110,10000,10111,00111,10000,01110,10000,10111,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110
1.596,0.748,1.878,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,01110,11010,10111,10000,10000,01110,10000,10111,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110
1.4,0.449,1.711,00000,10000,10111,10000,00101,10000,01001,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,00111,11010,00001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.878,1.496,1.824,00000,10000,00111,10000,00111,01110,01000,10000,10000,10110,10000,10000,11100,10000,11010,01110,01000,11010,01111,10000,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110,11110
1.536,1.795,2.101,00000,10000,10110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,10110,00111,01110,10000,10111,11100,10000,11010,10111,01011,00101,11101,11110,11110,11110,11110,11110,11110
1.551,1.945,1.684,00000,10110,10000,10000,10000,00111,10000,00111,10000,10110,00111,01110,10000,10111,11100,10000,11010,00010,01011,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.601,0.299,1.85,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10111,10000,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110
0.992,0.673,1.656,00000,10110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,10000,10000,00101,10000,01001,10110,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110
1.596,0.748,1.878,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,01110,11010,10111,10000,00111,10000,00111,11010,01111,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.873,0.823,1.433,00000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10110,00111,10110,11010,00101,10000,10000,11100,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.319,1.346,1.28,00000,10111,00111,01110,01110,10000,10000,10000,10111,10000,00111,10000,00111,10110,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.807,0.748,1.377,00000,10000,10000,00111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,10111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.233,1.571,1.669,00000,10111,01000,10110,10000,10000,01110,10000,10111,10000,10000,11010,00101,10000,00111,10000,00111,10110,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.425,1.346,1.28,00000,10111,10000,10000,10000,10000,01110,00110,10000,00111,10000,00111,10110,00111,11010,00101,10111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.233,1.571,1.669,00000,10111,01000,10110,10000,10000,10000,01110,10000,10111,10000,11010,00101,10000,00111,10000,00111,10110,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.556,0.598,0.994,00000,10000,00011,10000,01110,10000,10111,01110,11011,10000,00111,10001,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.24,0.075,1.796,00000,10111,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.653,0.524,2.657,00000,10000,11100,10000,00111,10000,00111,01110,00010,10110,01110,11011,10000,10000,10001,10000,10000,10001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.4,0.374,1.349,00000,10000,10111,10000,00101,10000,01001,10110,10110,00111,01110,10000,10000,10110,01000,10000,11010,00001,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.257,0.823,1.808,00000,10110,10000,01000,10000,00101,10000,01001,10110,01110,00101,10000,10111,10000,10000,10111,10000,00111,11010,10110,10010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.428,1.496,2.668,00000,10111,00111,10101,10000,00101,10000,01001,10110,01110,00101,10000,10111,10000,10000,10111,10000,00111,11010,10110,01101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.765,1.496,1.516,00000,10111,00111,10111,10000,01110,11010,10000,10111,10000,10110,11010,00001,10110,10000,00111,10000,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.745,1.421,1.502,00000,10110,10000,10000,10000,10110,01110,01111,10110,10000,00111,10000,00111,11010,01110,10000,00101,10000,01001,10111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
